timestamp,event_type,state,relay,current,temperature,description
2026-04-24T10:44:26.884192,ANOMALY_DETECTED,WARNING,?,2.94,42.93,Rate-of-change spike detected

2026-04-24T10:44:26.884287,STATE_CHANGE,WARNING,ON,2.94,42.93,State transition: SAFE to WARNING

2026-04-24T10:44:27.389743,ANOMALY_DETECTED,WARNING,?,2.95,51.88,Rate-of-change spike detected

2026-04-24T10:44:27.891169,ANOMALY_DETECTED,CRITICAL,?,2.96,60.56,Rate-of-change spike detected

2026-04-24T10:44:27.891261,STATE_CHANGE,CRITICAL,OFF,2.96,60.56,State transition: WARNING to CRITICAL

2026-04-24T10:44:27.891384,SMS_SENT,CRITICAL,OFF,2.96,60.56,SMS alert triggered

2026-04-24T10:44:28.394037,LOCKOUT_ACTIVE,CRITICAL,OFF,2.96,69.04,Lockout active; manual reset required

2026-04-24T10:44:28.394103,ANOMALY_DETECTED,CRITICAL,?,2.96,69.04,Rate-of-change spike detected

2026-04-24T10:44:28.896068,LOCKOUT_ACTIVE,CRITICAL,OFF,2.96,69.10,Lockout active; manual reset required

2026-04-24T10:44:28.896136,ANOMALY_DETECTED,CRITICAL,?,2.96,69.10,Rate-of-change spike detected

2026-04-24T10:44:29.398111,LOCKOUT_ACTIVE,CRITICAL,OFF,2.96,69.15,Lockout active; manual reset required

2026-04-24T10:44:29.398181,ANOMALY_DETECTED,CRITICAL,?,2.96,69.15,Rate-of-change spike detected

2026-04-24T10:44:29.900194,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.21,Lockout active; manual reset required

2026-04-24T10:44:30.402564,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.28,Lockout active; manual reset required

2026-04-24T10:44:30.904150,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.32,Lockout active; manual reset required

2026-04-24T10:44:31.405843,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.37,Lockout active; manual reset required

2026-04-24T10:44:31.907573,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.42,Lockout active; manual reset required

2026-04-24T10:44:32.409070,LOCKOUT_ACTIVE,CRITICAL,OFF,2.98,69.46,Lockout active; manual reset required

2026-04-24T10:44:32.911101,LOCKOUT_ACTIVE,CRITICAL,OFF,2.98,69.52,Lockout active; manual reset required

2026-04-24T10:44:33.413713,LOCKOUT_ACTIVE,CRITICAL,OFF,2.98,69.59,Lockout active; manual reset required

2026-04-24T10:44:33.915445,LOCKOUT_ACTIVE,CRITICAL,OFF,2.98,69.64,Lockout active; manual reset required

2026-04-24T10:44:34.416817,LOCKOUT_ACTIVE,CRITICAL,OFF,2.99,69.68,Lockout active; manual reset required

2026-04-24T10:44:34.918491,LOCKOUT_ACTIVE,CRITICAL,OFF,2.99,69.72,Lockout active; manual reset required

2026-04-24T10:44:35.419799,LOCKOUT_ACTIVE,CRITICAL,OFF,2.99,69.76,Lockout active; manual reset required

2026-04-24T10:44:35.921318,LOCKOUT_ACTIVE,CRITICAL,OFF,2.99,69.80,Lockout active; manual reset required

2026-04-24T10:44:36.422788,LOCKOUT_ACTIVE,CRITICAL,OFF,2.99,69.84,Lockout active; manual reset required

2026-04-24T10:44:36.924112,LOCKOUT_ACTIVE,CRITICAL,OFF,2.99,69.88,Lockout active; manual reset required

2026-04-24T10:44:37.425470,LOCKOUT_ACTIVE,CRITICAL,OFF,3.00,69.92,Lockout active; manual reset required

2026-04-24T10:44:37.926911,LOCKOUT_ACTIVE,CRITICAL,OFF,3.00,69.96,Lockout active; manual reset required

2026-04-24T12:35:55.593348,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.01,36.02,I=16.01A (>15A) or T=36.02°C (>75°C)

2026-04-24T12:35:55.593877,STATE_CHANGE,CRITICAL,OFF,16.01,36.02,State transition: SAFE to CRITICAL

2026-04-24T12:35:55.594806,SMS_SENT,CRITICAL,OFF,16.01,36.02,SMS alert triggered

2026-04-24T12:36:03.529242,LOCKOUT_ACTIVE,CRITICAL,OFF,16.24,36.55,Lockout active; manual reset required

2026-04-24T12:36:03.529323,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.24,36.55,I=16.24A (>15A) or T=36.55°C (>75°C)

2026-04-24T12:37:13.923496,ANOMALY_DETECTED,CRITICAL,?,16.28,36.63,Rate-of-change spike detected

2026-04-24T12:37:13.923553,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.28,36.63,I=16.28A (>15A) or T=36.63°C (>75°C)

2026-04-24T12:37:13.923643,STATE_CHANGE,CRITICAL,OFF,16.28,36.63,State transition: SAFE to CRITICAL

2026-04-24T12:37:13.923724,SMS_SENT,CRITICAL,OFF,16.28,36.63,SMS alert triggered

2026-04-24T12:37:14.049924,LOCKOUT_ACTIVE,CRITICAL,OFF,15.81,35.57,Lockout active; manual reset required

2026-04-24T12:37:14.049969,ANOMALY_DETECTED,CRITICAL,?,15.81,35.57,Rate-of-change spike detected

2026-04-24T12:37:14.049987,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.81,35.57,I=15.81A (>15A) or T=35.57°C (>75°C)

2026-04-24T12:37:36.376315,STATE_CHANGE,WARNING,ON,5.23,35.61,State transition: SAFE to WARNING

2026-04-24T12:38:06.465993,STATE_CHANGE,WARNING,ON,6.30,36.59,State transition: SAFE to WARNING

2026-04-24T12:38:19.240522,STATE_CHANGE,CRITICAL,OFF,11.37,36.22,State transition: WARNING to CRITICAL

2026-04-24T12:38:19.240638,SMS_SENT,CRITICAL,OFF,11.37,36.22,SMS alert triggered

2026-04-24T12:38:19.354788,LOCKOUT_ACTIVE,CRITICAL,OFF,11.49,36.42,Lockout active; manual reset required

2026-04-24T14:01:07.847399,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.72,35.38,I=15.72A (>15A) or T=35.38°C (>75°C)

2026-04-24T14:01:07.847475,STATE_CHANGE,CRITICAL,OFF,15.72,35.38,State transition: SAFE to CRITICAL

2026-04-24T14:01:07.847595,SMS_SENT,CRITICAL,OFF,15.72,35.38,SMS alert triggered

2026-04-24T14:01:08.193360,LOCKOUT_ACTIVE,CRITICAL,OFF,16.02,36.04,Lockout active; manual reset required

2026-04-24T14:01:08.193480,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.02,36.04,I=16.02A (>15A) or T=36.04°C (>75°C)

2026-04-24T14:01:32.131353,LOCKOUT_ACTIVE,CRITICAL,OFF,16.26,36.59,Lockout active; manual reset required

2026-04-24T14:01:32.131541,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.26,36.59,I=16.26A (>15A) or T=36.59°C (>75°C)

2026-04-24T14:01:32.375256,LOCKOUT_ACTIVE,CRITICAL,OFF,15.90,35.78,Lockout active; manual reset required

2026-04-24T14:01:32.375361,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.90,35.78,I=15.90A (>15A) or T=35.78°C (>75°C)

2026-04-24T14:01:45.174612,LOCKOUT_ACTIVE,CRITICAL,OFF,15.90,35.77,Lockout active; manual reset required

2026-04-24T14:01:45.174728,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.90,35.77,I=15.90A (>15A) or T=35.77°C (>75°C)

2026-04-24T14:01:51.166481,LOCKOUT_ACTIVE,CRITICAL,OFF,15.85,35.65,Lockout active; manual reset required

2026-04-24T14:01:51.166598,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.85,35.65,I=15.85A (>15A) or T=35.65°C (>75°C)

2026-04-24T14:07:25.561378,ANOMALY_DETECTED,CRITICAL,?,2.94,68.67,Rate-of-change spike detected

2026-04-24T14:07:25.561471,STATE_CHANGE,CRITICAL,OFF,2.94,68.67,State transition: SAFE to CRITICAL

2026-04-24T14:07:25.561581,SMS_SENT,CRITICAL,OFF,2.94,68.67,SMS alert triggered

2026-04-24T14:07:25.744556,STATE_CHANGE,WARNING,ON,5.12,36.16,State transition: SAFE to WARNING

2026-04-24T14:07:34.145253,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.07,36.17,I=16.07A (>15A) or T=36.17°C (>75°C)

2026-04-24T14:07:34.145332,STATE_CHANGE,CRITICAL,OFF,16.07,36.17,State transition: WARNING to CRITICAL

2026-04-24T14:07:34.145414,SMS_SENT,CRITICAL,OFF,16.07,36.17,SMS alert triggered

2026-04-24T14:07:46.240553,LOCKOUT_ACTIVE,CRITICAL,OFF,16.05,36.10,Lockout active; manual reset required

2026-04-24T14:07:46.240602,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.05,36.10,I=16.05A (>15A) or T=36.10°C (>75°C)

2026-04-24T14:07:46.368939,LOCKOUT_ACTIVE,CRITICAL,OFF,16.23,36.51,Lockout active; manual reset required

2026-04-24T14:07:46.369009,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.23,36.51,I=16.23A (>15A) or T=36.51°C (>75°C)

2026-04-24T14:07:59.235107,LOCKOUT_ACTIVE,CRITICAL,OFF,16.01,36.02,Lockout active; manual reset required

2026-04-24T14:07:59.235244,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.01,36.02,I=16.01A (>15A) or T=36.02°C (>75°C)

2026-04-24T14:07:59.467254,LOCKOUT_ACTIVE,CRITICAL,OFF,16.22,36.48,Lockout active; manual reset required

2026-04-24T14:07:59.467364,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.22,36.48,I=16.22A (>15A) or T=36.48°C (>75°C)

2026-04-24T14:08:10.711559,LOCKOUT_ACTIVE,CRITICAL,OFF,15.86,35.68,Lockout active; manual reset required

2026-04-24T14:08:10.711764,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.86,35.68,I=15.86A (>15A) or T=35.68°C (>75°C)

2026-04-24T14:08:11.707547,LOCKOUT_ACTIVE,CRITICAL,OFF,15.83,35.63,Lockout active; manual reset required

2026-04-24T14:08:11.707647,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.83,35.63,I=15.83A (>15A) or T=35.63°C (>75°C)

2026-04-24T14:08:43.251022,LOCKOUT_ACTIVE,CRITICAL,OFF,16.11,36.25,Lockout active; manual reset required

2026-04-24T14:08:43.251159,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.11,36.25,I=16.11A (>15A) or T=36.25°C (>75°C)

2026-04-24T14:08:43.251300,SMS_SENT,CRITICAL,OFF,16.11,36.25,SMS alert triggered

2026-04-24T14:08:44.461400,LOCKOUT_ACTIVE,CRITICAL,OFF,16.18,36.40,Lockout active; manual reset required

2026-04-24T14:08:44.461511,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.18,36.40,I=16.18A (>15A) or T=36.40°C (>75°C)

2026-04-24T14:09:01.341623,LOCKOUT_ACTIVE,CRITICAL,OFF,16.05,36.12,Lockout active; manual reset required

2026-04-24T14:09:01.341773,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.05,36.12,I=16.05A (>15A) or T=36.12°C (>75°C)

2026-04-24T14:09:02.377963,LOCKOUT_ACTIVE,CRITICAL,OFF,16.28,36.64,Lockout active; manual reset required

2026-04-24T14:09:02.378083,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.28,36.64,I=16.28A (>15A) or T=36.64°C (>75°C)

2026-04-24T14:22:01.485124,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.29,36.66,I=16.29A (>15A) or T=36.66°C (>75°C)

2026-04-24T14:22:01.485202,STATE_CHANGE,CRITICAL,OFF,16.29,36.66,State transition: SAFE to CRITICAL

2026-04-24T14:22:01.485295,SMS_SENT,CRITICAL,OFF,16.29,36.66,SMS alert triggered

2026-04-24T14:22:02.314073,LOCKOUT_ACTIVE,CRITICAL,OFF,15.84,35.64,Lockout active; manual reset required

2026-04-24T14:22:02.314169,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.84,35.64,I=15.84A (>15A) or T=35.64°C (>75°C)

2026-04-24T14:24:10.639057,LOCKOUT_ACTIVE,CRITICAL,OFF,16.00,36.00,Lockout active; manual reset required

2026-04-24T14:24:10.639170,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.00,36.00,I=16.00A (>15A) or T=36.00°C (>75°C)

2026-04-24T14:24:10.639250,SMS_SENT,CRITICAL,OFF,16.00,36.00,SMS alert triggered

2026-04-24T14:24:11.260116,LOCKOUT_ACTIVE,CRITICAL,OFF,16.13,36.29,Lockout active; manual reset required

2026-04-24T14:24:11.260245,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.13,36.29,I=16.13A (>15A) or T=36.29°C (>75°C)

2026-04-24T14:24:13.579190,LOCKOUT_ACTIVE,CRITICAL,OFF,16.25,36.57,Lockout active; manual reset required

2026-04-24T14:24:13.579254,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.25,36.57,I=16.25A (>15A) or T=36.57°C (>75°C)

2026-04-24T14:25:30.483713,STATE_CHANGE,CRITICAL,OFF,12.10,36.29,State transition: SAFE to CRITICAL

2026-04-24T14:25:30.483859,SMS_SENT,CRITICAL,OFF,12.10,36.29,SMS alert triggered

2026-04-24T14:25:31.221363,LOCKOUT_ACTIVE,CRITICAL,OFF,11.80,35.39,Lockout active; manual reset required

2026-04-24T14:25:35.764671,LOCKOUT_ACTIVE,CRITICAL,OFF,12.01,36.02,Lockout active; manual reset required

2026-04-24T14:25:40.269836,ANOMALY_DETECTED,CRITICAL,?,3.06,71.35,Rate-of-change spike detected

2026-04-24T14:25:40.269890,STATE_CHANGE,CRITICAL,OFF,3.06,71.35,State transition: SAFE to CRITICAL

2026-04-24T14:25:40.269938,SMS_SENT,CRITICAL,OFF,3.06,71.35,SMS alert triggered

2026-04-24T14:25:40.886732,LOCKOUT_ACTIVE,CRITICAL,OFF,2.96,69.03,Lockout active; manual reset required

2026-04-24T14:25:40.886809,ANOMALY_DETECTED,CRITICAL,?,2.96,69.03,Rate-of-change spike detected

2026-04-24T14:25:49.180955,LOCKOUT_ACTIVE,CRITICAL,OFF,2.95,68.86,Lockout active; manual reset required

2026-04-24T14:25:50.077129,LOCKOUT_ACTIVE,CRITICAL,OFF,2.95,68.76,Lockout active; manual reset required

2026-04-24T14:26:50.630953,LOCKOUT_ACTIVE,CRITICAL,OFF,3.01,70.26,Lockout active; manual reset required

2026-04-24T14:26:50.631150,SMS_SENT,CRITICAL,OFF,3.01,70.26,SMS alert triggered

2026-04-24T14:26:51.457278,LOCKOUT_ACTIVE,CRITICAL,OFF,3.04,71.00,Lockout active; manual reset required

2026-04-24T14:26:54.067172,LOCKOUT_ACTIVE,CRITICAL,OFF,3.05,71.28,Lockout active; manual reset required

2026-04-24T14:26:56.405410,ANOMALY_DETECTED,CRITICAL,?,15.88,35.74,Rate-of-change spike detected

2026-04-24T14:26:56.405509,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.88,35.74,I=15.88A (>15A) or T=35.74°C (>75°C)

2026-04-24T14:26:56.405543,STATE_CHANGE,CRITICAL,OFF,15.88,35.74,State transition: SAFE to CRITICAL

2026-04-24T14:26:56.405630,SMS_SENT,CRITICAL,OFF,15.88,35.74,SMS alert triggered

2026-04-24T14:26:57.183493,LOCKOUT_ACTIVE,CRITICAL,OFF,15.74,35.43,Lockout active; manual reset required

2026-04-24T14:26:57.183574,ANOMALY_DETECTED,CRITICAL,?,15.74,35.43,Rate-of-change spike detected

2026-04-24T14:26:57.183615,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.74,35.43,I=15.74A (>15A) or T=35.43°C (>75°C)

2026-04-24T14:30:02.587948,LOCKOUT_ACTIVE,CRITICAL,OFF,15.77,35.49,Lockout active; manual reset required

2026-04-24T14:30:02.588046,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.77,35.49,I=15.77A (>15A) or T=35.49°C (>75°C)

2026-04-24T14:30:02.588086,SMS_SENT,CRITICAL,OFF,15.77,35.49,SMS alert triggered

2026-04-24T14:30:13.189782,LOCKOUT_ACTIVE,CRITICAL,OFF,15.78,35.52,Lockout active; manual reset required

2026-04-24T14:30:13.189908,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.78,35.52,I=15.78A (>15A) or T=35.52°C (>75°C)

2026-04-24T14:30:14.107782,LOCKOUT_ACTIVE,CRITICAL,OFF,15.90,35.78,Lockout active; manual reset required

2026-04-24T14:30:14.107853,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.90,35.78,I=15.90A (>15A) or T=35.78°C (>75°C)

2026-04-24T14:37:35.123700,LOCKOUT_ACTIVE,CRITICAL,OFF,15.99,35.98,Lockout active; manual reset required

2026-04-24T14:37:35.124959,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.99,35.98,I=15.99A (>15A) or T=35.98°C (>75°C)

2026-04-24T14:37:35.125593,SMS_SENT,CRITICAL,OFF,15.99,35.98,SMS alert triggered

2026-04-24T14:37:36.353100,LOCKOUT_ACTIVE,CRITICAL,OFF,16.19,36.43,Lockout active; manual reset required

2026-04-24T14:37:36.353193,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.19,36.43,I=16.19A (>15A) or T=36.43°C (>75°C)

2026-04-24T14:37:53.949616,LOCKOUT_ACTIVE,CRITICAL,OFF,16.17,36.38,Lockout active; manual reset required

2026-04-24T14:37:53.949715,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.17,36.38,I=16.17A (>15A) or T=36.38°C (>75°C)

2026-04-24T14:37:54.107220,LOCKOUT_ACTIVE,CRITICAL,OFF,15.90,35.77,Lockout active; manual reset required

2026-04-24T14:37:54.107277,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.90,35.77,I=15.90A (>15A) or T=35.77°C (>75°C)

2026-04-24T14:39:21.528834,LOCKOUT_ACTIVE,CRITICAL,OFF,16.03,36.08,Lockout active; manual reset required

2026-04-24T14:39:21.528945,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.03,36.08,I=16.03A (>15A) or T=36.08°C (>75°C)

2026-04-24T14:39:21.529028,SMS_SENT,CRITICAL,OFF,16.03,36.08,SMS alert triggered

2026-04-24T14:39:22.097442,LOCKOUT_ACTIVE,CRITICAL,OFF,15.83,35.63,Lockout active; manual reset required

2026-04-24T14:39:22.097551,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.83,35.63,I=15.83A (>15A) or T=35.63°C (>75°C)

2026-04-24T14:39:47.996407,LOCKOUT_ACTIVE,CRITICAL,OFF,15.83,35.61,Lockout active; manual reset required

2026-04-24T14:39:47.996488,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.83,35.61,I=15.83A (>15A) or T=35.61°C (>75°C)

2026-04-24T14:39:55.079142,LOCKOUT_ACTIVE,CRITICAL,OFF,15.72,35.36,Lockout active; manual reset required

2026-04-24T14:39:55.079215,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.72,35.36,I=15.72A (>15A) or T=35.36°C (>75°C)

2026-04-24T14:39:56.063806,LOCKOUT_ACTIVE,CRITICAL,OFF,16.26,36.58,Lockout active; manual reset required

2026-04-24T14:39:56.063878,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.26,36.58,I=16.26A (>15A) or T=36.58°C (>75°C)

2026-04-24T14:40:04.045111,LOCKOUT_ACTIVE,CRITICAL,OFF,16.14,36.31,Lockout active; manual reset required

2026-04-24T14:40:04.045203,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.14,36.31,I=16.14A (>15A) or T=36.31°C (>75°C)

2026-04-24T14:40:04.654745,LOCKOUT_ACTIVE,CRITICAL,OFF,16.20,36.45,Lockout active; manual reset required

2026-04-24T14:40:04.654846,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.20,36.45,I=16.20A (>15A) or T=36.45°C (>75°C)

2026-04-24T14:40:15.668455,LOCKOUT_ACTIVE,CRITICAL,OFF,16.29,36.65,Lockout active; manual reset required

2026-04-24T14:40:15.668532,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.29,36.65,I=16.29A (>15A) or T=36.65°C (>75°C)

2026-04-24T14:40:16.306201,LOCKOUT_ACTIVE,CRITICAL,OFF,15.89,35.75,Lockout active; manual reset required

2026-04-24T14:40:16.306293,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.89,35.75,I=15.89A (>15A) or T=35.75°C (>75°C)

2026-04-24T14:40:22.647708,LOCKOUT_ACTIVE,CRITICAL,OFF,16.16,36.35,Lockout active; manual reset required

2026-04-24T14:40:22.647821,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.16,36.35,I=16.16A (>15A) or T=36.35°C (>75°C)

2026-04-24T14:40:22.647900,SMS_SENT,CRITICAL,OFF,16.16,36.35,SMS alert triggered

2026-04-24T14:40:26.915200,ANOMALY_DETECTED,CRITICAL,?,3.01,70.20,Rate-of-change spike detected

2026-04-24T14:40:26.915283,STATE_CHANGE,CRITICAL,OFF,3.01,70.20,State transition: SAFE to CRITICAL

2026-04-24T14:40:26.915350,SMS_SENT,CRITICAL,OFF,3.01,70.20,SMS alert triggered

2026-04-24T14:40:27.644358,LOCKOUT_ACTIVE,CRITICAL,OFF,3.04,71.02,Lockout active; manual reset required

2026-04-24T14:40:27.644441,ANOMALY_DETECTED,CRITICAL,?,3.04,71.02,Rate-of-change spike detected

2026-04-24T14:40:32.681942,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.27,Lockout active; manual reset required

2026-04-24T14:40:33.379246,LOCKOUT_ACTIVE,CRITICAL,OFF,2.97,69.20,Lockout active; manual reset required

2026-04-24T14:40:37.844534,LOCKOUT_ACTIVE,CRITICAL,OFF,3.04,71.02,Lockout active; manual reset required

2026-04-24T14:40:39.893215,ANOMALY_DETECTED,CRITICAL,?,15.96,35.91,Rate-of-change spike detected

2026-04-24T14:40:39.893277,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.96,35.91,I=15.96A (>15A) or T=35.91°C (>75°C)

2026-04-24T14:40:39.893305,STATE_CHANGE,CRITICAL,OFF,15.96,35.91,State transition: SAFE to CRITICAL

2026-04-24T14:40:39.893404,SMS_SENT,CRITICAL,OFF,15.96,35.91,SMS alert triggered

2026-04-24T14:40:40.574506,LOCKOUT_ACTIVE,CRITICAL,OFF,15.84,35.64,Lockout active; manual reset required

2026-04-24T14:40:40.574597,ANOMALY_DETECTED,CRITICAL,?,15.84,35.64,Rate-of-change spike detected

2026-04-24T14:40:40.574653,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.84,35.64,I=15.84A (>15A) or T=35.64°C (>75°C)

2026-04-24T14:40:45.349422,LOCKOUT_ACTIVE,CRITICAL,OFF,15.68,35.28,Lockout active; manual reset required

2026-04-24T14:40:45.349509,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.68,35.28,I=15.68A (>15A) or T=35.28°C (>75°C)

2026-04-24T14:40:46.246745,LOCKOUT_ACTIVE,CRITICAL,OFF,16.30,36.68,Lockout active; manual reset required

2026-04-24T14:40:46.246865,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.30,36.68,I=16.30A (>15A) or T=36.68°C (>75°C)

2026-04-24T14:40:46.937109,LOCKOUT_ACTIVE,CRITICAL,OFF,16.24,36.54,Lockout active; manual reset required

2026-04-24T14:40:46.937174,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.24,36.54,I=16.24A (>15A) or T=36.54°C (>75°C)

2026-04-24T22:50:15.085852,ANOMALY_DETECTED,CRITICAL,?,16.16,36.37,Rate-of-change spike detected

2026-04-24T22:50:15.086722,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.16,36.37,I=16.16A (>15A) or T=36.37°C (>75°C)

2026-04-24T22:50:15.087185,STATE_CHANGE,CRITICAL,OFF,16.16,36.37,State transition: SAFE to CRITICAL

2026-04-24T22:50:15.088947,SMS_SENT,CRITICAL,OFF,16.16,36.37,SMS alert triggered

2026-04-24T22:50:15.514007,LOCKOUT_ACTIVE,CRITICAL,OFF,15.70,35.34,Lockout active; manual reset required

2026-04-24T22:50:15.514354,ANOMALY_DETECTED,CRITICAL,?,15.70,35.34,Rate-of-change spike detected

2026-04-24T22:50:15.515024,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.70,35.34,I=15.70A (>15A) or T=35.34°C (>75°C)

2026-04-24T22:50:46.780824,LOCKOUT_ACTIVE,CRITICAL,OFF,16.13,36.30,Lockout active; manual reset required

2026-04-24T22:50:46.781178,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.13,36.30,I=16.13A (>15A) or T=36.30°C (>75°C)

2026-04-24T22:50:47.202940,LOCKOUT_ACTIVE,CRITICAL,OFF,16.27,36.62,Lockout active; manual reset required

2026-04-24T22:50:47.203264,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.27,36.62,I=16.27A (>15A) or T=36.62°C (>75°C)

2026-04-24T22:57:13.521717,LOCKOUT_ACTIVE,CRITICAL,OFF,15.75,35.45,Lockout active; manual reset required

2026-04-24T22:57:13.522170,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.75,35.45,I=15.75A (>15A) or T=35.45°C (>75°C)

2026-04-24T22:57:13.522775,SMS_SENT,CRITICAL,OFF,15.75,35.45,SMS alert triggered

2026-04-24T22:57:14.129351,LOCKOUT_ACTIVE,CRITICAL,OFF,15.80,35.56,Lockout active; manual reset required

2026-04-24T22:57:14.129718,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.80,35.56,I=15.80A (>15A) or T=35.56°C (>75°C)

2026-04-24T23:21:56.980658,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.82,35.59,I=15.82A (>15A) or T=35.59°C (>75°C)

2026-04-24T23:21:56.980866,STATE_CHANGE,CRITICAL,OFF,15.82,35.59,State transition: SAFE to CRITICAL

2026-04-24T23:21:56.982102,SMS_SENT,CRITICAL,OFF,15.82,35.59,SMS alert triggered

2026-04-24T23:21:57.297644,LOCKOUT_ACTIVE,CRITICAL,OFF,15.93,35.84,Lockout active; manual reset required

2026-04-24T23:21:57.298021,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.93,35.84,I=15.93A (>15A) or T=35.84°C (>75°C)

2026-04-24T23:34:40.692465,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,15.78,35.51,I=15.78A (>15A) or T=35.51°C (>75°C)

2026-04-24T23:34:40.692727,STATE_CHANGE,CRITICAL,OFF,15.78,35.51,State transition: SAFE to CRITICAL

2026-04-24T23:34:40.693663,SMS_SENT,CRITICAL,OFF,15.78,35.51,SMS alert triggered

2026-04-24T23:34:40.850903,LOCKOUT_ACTIVE,CRITICAL,OFF,16.16,36.36,Lockout active; manual reset required

2026-04-24T23:34:40.851390,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.16,36.36,I=16.16A (>15A) or T=36.36°C (>75°C)

2026-04-24T23:34:52.065009,LOCKOUT_ACTIVE,CRITICAL,OFF,16.25,36.56,Lockout active; manual reset required

2026-04-24T23:34:52.065321,HARDWARE_OVERRIDE_DETECTED,CRITICAL,?,16.25,36.56,I=16.25A (>15A) or T=36.56°C (>75°C)

2026-04-24T23:34:52.273228,LOCKOUT_ACTIVE,CRITICAL,OFF,16.30,36.68,Lockout active; manual reset required

